日期,地区,价格
2017-01-01,云南,4.938540608065939
2017-01-01,四川,4.69964889586494
2017-01-01,安徽,3.8908367533831756
2017-01-01,山东,4.26376622401754
2017-01-01,广东,4.839869793811642
2017-01-01,广西,5.236260665578974
2017-01-01,江苏,3.9202590619063473
2017-01-01,江西,4.317915435181143
2017-01-01,浙江,3.8255328151967047
2017-01-01,海南,5.957728984898928
2017-01-01,湖北,3.9867144743998715
2017-01-01,湖南,4.1838757901145724
2017-01-01,福建,4.576146135922231
2017-01-01,贵州,4.943233957159788
2017-01-01,重庆,4.568690605393355
2017-01-02,云南,4.869989003512002
2017-01-02,四川,4.718284172050655
2017-01-02,安徽,3.8909981170438463
2017-01-02,山东,4.281089978513709
2017-01-02,广东,4.750740089734758
2017-01-02,广西,5.214761781820584
2017-01-02,江苏,3.9166232599073534
2017-01-02,江西,4.182523902893842
2017-01-02,浙江,3.84492690963447
2017-01-02,海南,6.006757130197325
2017-01-02,湖北,3.976907683697706
2017-01-02,湖南,4.2242874144009015
2017-01-02,福建,4.52167595127528
2017-01-02,贵州,4.961732247467714
2017-01-02,重庆,4.578272448288142
2017-01-03,云南,4.803786490375771
2017-01-03,四川,4.719746894130242
2017-01-03,安徽,3.9137772354992766
2017-01-03,山东,4.277069826401999
2017-01-03,广东,4.66378365951679
2017-01-03,广西,5.1729321920335005
2017-01-03,江苏,3.915740476820555
2017-01-03,江西,4.178384540285934
2017-01-03,浙江,3.844702281789946
2017-01-03,海南,6.012943152777122
2017-01-03,湖北,3.9734914905934984
2017-01-03,湖南,4.248493888376896
2017-01-03,福建,4.498416033675228
2017-01-03,贵州,4.963529384163992
2017-01-03,重庆,4.5729988065334854
2017-01-04,云南,4.736381375568902
2017-01-04,四川,4.729413413941251
2017-01-04,安徽,3.9344977354057193
2017-01-04,山东,4.295459422995731
2017-01-04,广东,4.576040331229582
2017-01-04,广西,5.142703150918445
2017-01-04,江苏,3.9150877145238443
2017-01-04,江西,4.224199594467419
2017-01-04,浙江,3.848677529411696
2017-01-04,海南,6.01048773154339
2017-01-04,湖北,3.973738484037567
2017-01-04,湖南,4.2222623539444655
2017-01-04,福建,4.47723860674973
2017-01-04,贵州,4.934432182839859
2017-01-04,重庆,4.5743680912132225
2017-01-05,云南,4.751364192053249
2017-01-05,四川,4.740310215945691
2017-01-05,安徽,3.9286921567391797
2017-01-05,山东,4.319147072204162
2017-01-05,广东,4.490028516070951
2017-01-05,广西,5.107919576320996
2017-01-05,江苏,3.912263862563111
2017-01-05,江西,4.2669593225167395
2017-01-05,浙江,3.848212475595658
2017-01-05,海南,6.0140775577780445
2017-01-05,湖北,3.9603314238741856
2017-01-05,湖南,4.19362537062533
2017-01-05,福建,4.444395459521122
2017-01-05,贵州,4.929445507505431
2017-01-05,重庆,4.5791173952201
2017-01-06,云南,4.778113312819864
2017-01-06,四川,4.751388656745978
2017-01-06,安徽,3.93418312252777
2017-01-06,山东,4.3524574610392985
2017-01-06,广东,4.399300833144518
2017-01-06,广西,5.076392919876029
2017-01-06,江苏,3.9106208699156055
2017-01-06,江西,4.223825136870016
2017-01-06,浙江,3.849575832472386
2017-01-06,海南,6.012533966255391
2017-01-06,湖北,3.963967111181309
2017-01-06,湖南,4.187285425568926
2017-01-06,福建,4.412609325621913
2017-01-06,贵州,4.904770651601728
2017-01-06,重庆,4.580404305165439
2017-01-07,云南,4.771978548193033
2017-01-07,四川,4.762409925087234
2017-01-07,安徽,3.9267728951006853
2017-01-07,山东,4.38835462661859
2017-01-07,广东,4.314102478222278
2017-01-07,广西,5.043065504295689
2017-01-07,江苏,3.911385570488346
2017-01-07,江西,4.1961129060791835
2017-01-07,浙江,3.852521439341498
2017-01-07,海南,6.007156013882604
2017-01-07,湖北,3.9703088499352113
2017-01-07,湖南,4.191950349230663
2017-01-07,福建,4.388110622458888
2017-01-07,贵州,4.8919097069309645
2017-01-07,重庆,4.580700598315726
2017-01-08,云南,4.728635178222126
2017-01-08,四川,4.774275662914015
2017-01-08,安徽,3.931786484242316
2017-01-08,山东,4.423734612838421
2017-01-08,广东,4.238421785982326
2017-01-08,广西,5.011868103773786
2017-01-08,江苏,3.9119011048645405
2017-01-08,江西,4.192289258261977
2017-01-08,浙江,3.855064851995653
2017-01-08,海南,6.005732282941494
2017-01-08,湖北,3.9650653991446516
2017-01-08,湖南,4.200213028080319
2017-01-08,福建,4.364625561550357
2017-01-08,贵州,4.877705857930211
2017-01-08,重庆,4.583630083166042
2017-01-09,云南,4.700146543969884
2017-01-09,四川,4.785654507218584
2017-01-09,安徽,3.938842251098613
2017-01-09,山东,4.460391728106949
2017-01-09,广东,4.169757503963129
2017-01-09,广西,4.982847338717851
2017-01-09,江苏,3.912069046803352
2017-01-09,江西,4.155400692723899
2017-01-09,浙江,3.8579684301377957
2017-01-09,海南,6.00552454407637
2017-01-09,湖北,3.9650514023720884
2017-01-09,湖南,4.199123398992323
2017-01-09,福建,4.340191222448216
2017-01-09,贵州,4.861263100557495
2017-01-09,重庆,4.585876049587766
2017-01-10,云南,4.656844631345312
2017-01-10,四川,4.79776048152934
2017-01-10,安徽,3.945966909084172
2017-01-10,山东,4.498434569717711
2017-01-10,广东,4.108439393191921
2017-01-10,广西,4.953611380340315
2017-01-10,江苏,3.912219647509905
2017-01-10,江西,4.136410841421729
2017-01-10,浙江,3.860573602998767
2017-01-10,海南,6.004897924962831
2017-01-10,湖北,3.965159889048124
2017-01-10,湖南,4.193108751234488
2017-01-10,福建,4.319118277993009
2017-01-10,贵州,4.849999442114574
2017-01-10,重庆,4.587252425558352
2017-01-11,云南,4.6051666527856465
2017-01-11,四川,4.809854561832934
2017-01-11,安徽,3.9474528023272315
2017-01-11,山东,4.540196883157348
2017-01-11,广东,4.054846158292843
2017-01-11,广西,4.9255548701694645
2017-01-11,江苏,3.9123649177193003
2017-01-11,江西,4.140533544238147
2017-01-11,浙江,3.8630907665604903
2017-01-11,海南,6.005095115421215
2017-01-11,湖北,3.9626024272362788
2017-01-11,湖南,4.187027644980974
2017-01-11,福建,4.299759932854307
2017-01-11,贵州,4.835087551772359
2017-01-11,重庆,4.589262251188285
2017-01-12,云南,4.585654952034291
2017-01-12,四川,4.822193837096417
2017-01-12,安徽,3.949304948337387
2017-01-12,山东,4.586365973722289
2017-01-12,广东,4.0093486521980575
2017-01-12,广西,4.898251382062429
2017-01-12,江苏,3.912430618585854
2017-01-12,江西,4.14234192254967
2017-01-12,浙江,3.8655354805844304
2017-01-12,海南,6.005660718834394
2017-01-12,湖北,3.963064808865637
2017-01-12,湖南,4.184159467266396
2017-01-12,福建,4.280713158513034
2017-01-12,贵州,4.822780865909394
2017-01-12,重庆,4.591402073352985
2017-01-13,云南,4.577343270028784
2017-01-13,四川,4.8347318097073195
2017-01-13,安徽,3.9496491734187438
2017-01-13,山东,4.637169111449006
2017-01-13,广东,3.972134885629286
2017-01-13,广西,4.87169743368272
2017-01-13,江苏,3.912457375791131
2017-01-13,江西,4.136760648185779
2017-01-13,浙江,3.867897620576077
2017-01-13,海南,6.005887200746402
2017-01-13,湖北,3.962877765517028
2017-01-13,湖南,4.183488646341296
2017-01-13,福建,4.263024607644369
2017-01-13,贵州,4.8099460858129826
2017-01-13,重庆,4.593223740114504
2017-01-14,云南,4.563535532315983
2017-01-14,四川,4.847451125158444
2017-01-14,安徽,3.9527788646660293
2017-01-14,山东,4.6926861252526
2017-01-14,广东,3.9424856312407397
2017-01-14,广西,4.845945006590989
2017-01-14,江苏,3.9125158348367783
2017-01-14,江西,4.131061634031526
2017-01-14,浙江,3.870249216019946
2017-01-14,海南,6.0059875626588575
2017-01-14,湖北,3.961257823661943
2017-01-14,湖南,4.182565131978028
2017-01-14,福建,4.246652812094902
2017-01-14,贵州,4.796966981140612
2017-01-14,重庆,4.595107232955141
2017-01-15,云南,4.546116956844911
2017-01-15,四川,4.860364624721599
2017-01-15,安徽,3.95618822133504
2017-01-15,山东,4.7528639754653526
2017-01-15,广东,3.9196824462094
2017-01-15,广西,4.820976253297528
2017-01-15,江苏,3.9125902149123535
2017-01-15,江西,4.12382748336059
2017-01-15,浙江,3.8725590915288652
2017-01-15,海南,6.006083890231089
2017-01-15,湖北,3.960920367405586
2017-01-15,湖南,4.180449307082007
2017-01-15,福建,4.231215799277289
2017-01-15,贵州,4.784958318883065
2017-01-15,重庆,4.597136072122452
2017-01-16,云南,4.5322895542379005
2017-01-16,四川,4.873487126931535
2017-01-16,安徽,3.959433891846828
2017-01-16,山东,4.818024236697511
2017-01-16,广东,3.9031871817430477
2017-01-16,广西,4.796775617125332
2017-01-16,江苏,3.9126640835950934
2017-01-16,江西,4.1108600001234885
2017-01-16,浙江,3.874833652340647
2017-01-16,海南,6.006073677185085
2017-01-16,湖北,3.9602423309541006
2017-01-16,湖南,4.177555664902325
2017-01-16,福建,4.216655931419519
2017-01-16,贵州,4.77237882635386
2017-01-16,重庆,4.599094091314592
2017-01-17,云南,4.509198628159656
2017-01-17,四川,4.886799180342076
2017-01-17,安徽,3.961266263284756
2017-01-17,山东,4.888631004134293
2017-01-17,广东,3.892362256165955
2017-01-17,广西,4.77325387829151
2017-01-17,江苏,3.9127385100426544
2017-01-17,江西,4.09985566417211
2017-01-17,浙江,3.8770692227041783
2017-01-17,海南,6.006015365760198
2017-01-17,湖北,3.959179001934584
2017-01-17,湖南,4.17484323588364
2017-01-17,福建,4.20307729945792
2017-01-17,贵州,4.760482101177936
2017-01-17,重庆,4.601024437570565
2017-01-18,云南,4.480022528498923
2017-01-18,四川,4.900321337619036
2017-01-18,安徽,3.96286942324444
2017-01-18,山东,4.965279565934617
2017-01-18,广东,3.8864986862676822
2017-01-18,广西,4.750431549600431
2017-01-18,江苏,3.912814476866851
2017-01-18,江西,4.09395236098906
2017-01-18,浙江,3.8792629178735583
2017-01-18,海南,6.00598355698526
2017-01-18,湖北,3.958653446109239
2017-01-18,湖南,4.172662412939062
2017-01-18,福建,4.19038417066512
2017-01-18,贵州,4.748572358167526
2017-01-18,重庆,4.603009550114393
2017-01-19,云南,4.460187413125776
2017-01-19,四川,4.9140469977290495
2017-01-19,安徽,3.9643088230154504
2017-01-19,山东,5.0485912543739655
2017-01-19,广东,3.8848428260005385
2017-01-19,广西,4.728285021840754
2017-01-19,江苏,3.9128897360326125
2017-01-19,江西,4.089598712002924
2017-01-19,浙江,3.881417608197082
2017-01-19,海南,6.005963402904623
2017-01-19,湖北,3.9578610706550394
2017-01-19,湖南,4.170791107835497
2017-01-19,福建,4.1784349846917825
2017-01-19,贵州,4.736827974039448
2017-01-19,重庆,4.604997374670988
2017-01-20,云南,4.444149469448852
2017-01-20,四川,4.927982374773953
2017-01-20,安徽,3.966333207789533
2017-01-20,山东,5.139163665585187
2017-01-20,广东,3.8866565187996636
2017-01-20,广西,4.706788050447867
2017-01-20,江苏,3.9129634074515307
2017-01-20,江西,4.085872957794895
2017-01-20,浙江,3.8835328498771635
2017-01-20,海南,6.00594812408494
2017-01-20,湖北,3.956923032916999
2017-01-20,湖南,4.1688714548925745
2017-01-20,福建,4.167244650310759
2017-01-20,贵州,4.725391740148114
2017-01-20,重庆,4.606970758760782
2017-01-21,云南,4.427806353616455
2017-01-21,四川,4.942130634754287
2017-01-21,安徽,3.9683727283703787
2017-01-21,山东,5.237607801923656
2017-01-21,广东,3.8912686687426863
2017-01-21,广西,4.685928482014268
2017-01-21,江苏,3.9130367108511845
2017-01-21,江西,4.082786144723689
2017-01-21,浙江,3.88561037203921
2017-01-21,海南,6.005946807705431
2017-01-21,湖北,3.9562090997125625
2017-01-21,湖南,4.16677373424776
2017-01-21,福建,4.156772278271504
2017-01-21,贵州,4.713995825696068
2017-01-21,重庆,4.608960157927784
2017-01-22,云南,4.4140212328094925
2017-01-22,四川,4.956494387373126
2017-01-22,安徽,3.970256992549017
2017-01-22,山东,5.344567570424784
2017-01-22,广东,3.898055346954155
2017-01-22,广西,4.665685244970613
2017-01-22,江苏,3.913110138798996
2017-01-22,江西,4.078906760430706
2017-01-22,浙江,3.8876509482216286
2017-01-22,海南,6.005952174414611
2017-01-22,湖北,3.9553588536792734
2017-01-22,湖南,4.1646015711361875
2017-01-22,福建,4.146945662948645
2017-01-22,贵州,4.702878189931905
2017-01-22,重庆,4.610962321062588
2017-01-23,云南,4.402709903820879
2017-01-23,四川,4.971077112165088
2017-01-23,安徽,3.971733247179799
2017-01-23,山东,5.46075548728483
2017-01-23,广东,3.9064355437937577
2017-01-23,广西,4.646039433747236
2017-01-23,江苏,3.9131835474188237
2017-01-23,江西,4.0735942796057065
2017-01-23,浙江,3.889655143677291
2017-01-23,海南,6.005956254319877
2017-01-23,湖北,3.954465934282051
2017-01-23,湖南,4.162492126190973
2017-01-23,福建,4.137732737778559
2017-01-23,贵州,4.69188672995851
2017-01-23,重庆,4.612964385856685
2017-01-24,云南,4.38818261412195
2017-01-24,四川,4.985882348896027
2017-01-24,安徽,3.973073616359197
2017-01-24,山东,5.586963843498942
2017-01-24,广东,3.91588640745377
2017-01-24,广西,4.626972520235154
2017-01-24,江苏,3.9132569077745125
2017-01-24,江西,4.068109651257424
2017-01-24,浙江,3.891623680476311
2017-01-24,海南,6.005959487025235
2017-01-24,湖北,3.9536491872730792
2017-01-24,湖南,4.160488524260093
2017-01-24,福建,4.129100733070175
2017-01-24,贵州,4.681072007570869
2017-01-24,重庆,4.614972688336014
2017-01-25,云南,4.371335004490073
2017-01-25,四川,5.000913143574501
2017-01-25,安徽,3.9743720934906532
2017-01-25,山东,5.724064836172856
2017-01-25,广东,3.92595105005901
2017-01-25,广西,4.608468400933595
2017-01-25,江苏,3.9133302665274723
2017-01-25,江西,4.063353323425251
2017-01-25,浙江,3.893557088643526
2017-01-25,海南,6.005961852393216
2017-01-25,湖北,3.952752105352414
2017-01-25,湖南,4.158545580274651
2017-01-25,福建,4.121010563322443
2017-01-25,贵州,4.670444970711834
2017-01-25,重庆,4.616990770434419
2017-01-26,云南,4.35688931887665
2017-01-26,四川,5.016173199457147
2017-01-26,安徽,3.9757634750223687
2017-01-26,山东,5.8730093117771265
2017-01-26,广东,3.9362408362704
2017-01-26,广西,4.590510593247688
2017-01-26,江苏,3.913403599475032
2017-01-26,江西,4.059283663212796
2017-01-26,浙江,3.89545600778954
2017-01-26,海南,6.005962430490283
2017-01-26,湖北,3.9518372343067205
2017-01-26,湖南,4.156609415590946
2017-01-26,福建,4.113425439291785
2017-01-26,贵州,4.659959175753201
2017-01-26,重庆,4.619014381258318
2017-01-27,云南,4.343048219584411
2017-01-27,四川,5.03166588110702
2017-01-27,安徽,3.977114776422513
2017-01-27,山东,6.03482617078225
2017-01-27,广东,3.946431888564695
2017-01-27,广西,4.573082656293128
2017-01-27,江苏,3.913476860295809
2017-01-27,江西,4.055944980321995
2017-01-27,浙江,3.8973210429339233
2017-01-27,海南,6.005962048787681
2017-01-27,湖北,3.9509421672700773
2017-01-27,湖南,4.154665974412542
2017-01-27,福建,4.106315877692606
2017-01-27,贵州,4.649657032215269
2017-01-27,重庆,4.6210435571609105
2017-01-28,云南,4.329207301684809
2017-01-28,四川,5.047394765643454
2017-01-28,安徽,3.978367610052893
2017-01-28,山东,6.210628390005168
2017-01-28,广东,3.956260365340922
2017-01-28,广西,4.556169191734791
2017-01-28,江苏,3.9135500458882215
2017-01-28,江西,4.053217247822977
2017-01-28,浙江,3.899152797827403
2017-01-28,海南,6.0059615812834775
2017-01-28,湖北,3.9500002842418205
2017-01-28,湖南,4.152734005527639
2017-01-28,福建,4.09965302858549
2017-01-28,贵州,4.639505037009274
2017-01-28,重庆,4.623080291683295
2017-01-29,云南,4.31732800326835
2017-01-29,四川,5.063363463237881
2017-01-29,安徽,3.979476184412414
2017-01-29,山东,6.4016220912833015
2017-01-29,广东,3.965519674812303
2017-01-29,广西,4.539754913420759
2017-01-29,江苏,3.913623166786105
2017-01-29,江西,4.050605662616964
2017-01-29,浙江,3.900951875761548
2017-01-29,海南,6.005961122060787
2017-01-29,湖北,3.9490446851040524
2017-01-29,湖南,4.150833879242813
2017-01-29,福建,4.093407138730837
2017-01-29,贵州,4.629514230766824
2017-01-29,重庆,4.6251238607391825
2017-01-30,云南,4.307003416877566
2017-01-30,四川,5.079575617297434
2017-01-30,安徽,3.980510218299787
2017-01-30,山东,6.6091171810468605
2017-01-30,广东,3.9740566645063486
2017-01-30,广西,4.52382503195976
2017-01-30,江苏,3.913696224704093
2017-01-30,江西,4.047803914133795
2017-01-30,浙江,3.902718858086633
2017-01-30,海南,6.005960770762039
2017-01-30,湖北,3.948084128943231
2017-01-30,湖南,4.148969482925248
2017-01-30,福建,4.087552546849494
2017-01-30,贵州,4.619681984733089
2017-01-30,重庆,4.62717365929855
2017-01-31,云南,4.296080871423897
2017-01-31,四川,5.096034942979841
2017-01-31,安徽,3.9815069155303964
2017-01-31,山东,6.834537948188619
2017-01-31,广东,3.981766145911358
2017-01-31,广西,4.508365275034582
2017-01-31,江苏,3.913769219413169
2017-01-31,江西,4.044890934158457
2017-01-31,浙江,3.904454319279049
2017-01-31,海南,6.005960639603716
2017-01-31,湖北,3.9470916903899886
2017-01-31,湖南,4.147132470198938
2017-01-31,福建,4.082065203169635
2017-01-31,贵州,4.609999041934911
2017-01-31,重庆,4.629230288224911
2017-02-01,云南,4.284820260161123
2017-02-01,四川,5.112745212324709
2017-02-01,安徽,3.982491692752773
2017-02-01,山东,7.079433051288705
2017-02-01,广东,3.988584863218693
2017-02-01,广西,4.493361790065113
2017-02-01,江苏,3.9138421525338685
2017-02-01,江西,4.04202404679187
2017-02-01,浙江,3.9061588210145306
2017-02-01,海南,6.005960644569788
2017-02-01,湖北,3.946084152095346
2017-02-01,湖南,4.145314672841137
2017-02-01,福建,4.0769217329556104
2017-02-01,贵州,4.600471192041248
2017-02-01,重庆,4.631293838092215
2017-02-02,云南,4.274381921634608
2017-02-02,四川,5.129710245726913
2017-02-02,安徽,3.983432887282034
