日期,地区,价格
2017-01-01,云南,5.110000000000008
2017-01-01,四川,4.7099999999999875
2017-01-01,安徽,3.9400000000000013
2017-01-01,山东,4.24
2017-01-01,广东,4.950000000000001
2017-01-01,广西,5.279999999999988
2017-01-01,江苏,3.9200000000000212
2017-01-01,江西,4.199999999999982
2017-01-01,浙江,3.810000000000021
2017-01-01,海南,5.939999999999985
2017-01-01,湖北,3.9200000000000017
2017-01-01,湖南,4.070000000000009
2017-01-01,福建,4.589999999999991
2017-01-01,贵州,4.9499999999999895
2017-01-01,重庆,4.55000000000002
2017-01-02,云南,5.110000000000019
2017-01-02,四川,4.7099999999999635
2017-01-02,安徽,3.9400000000000097
2017-01-02,山东,4.240000000000001
2017-01-02,广东,4.950000000000002
2017-01-02,广西,5.2799999999999745
2017-01-02,江苏,3.9200000000000768
2017-01-02,江西,4.199999999999965
2017-01-02,浙江,3.810000000000035
2017-01-02,海南,5.939999999999993
2017-01-02,湖北,3.9200000000000026
2017-01-02,湖南,4.070000000000017
2017-01-02,福建,4.589999999999984
2017-01-02,贵州,4.94999999999999
2017-01-02,重庆,4.550000000000033
2017-01-03,云南,5.110000000000029
2017-01-03,四川,4.709999999999927
2017-01-03,安徽,3.940000000000008
2017-01-03,山东,4.240000000000002
2017-01-03,广东,4.950000000000003
2017-01-03,广西,5.27999999999996
2017-01-03,江苏,3.920000000000127
2017-01-03,江西,4.199999999999948
2017-01-03,浙江,3.8100000000000573
2017-01-03,海南,5.9400000000000155
2017-01-03,湖北,3.9200000000000066
2017-01-03,湖南,4.070000000000025
2017-01-03,福建,4.589999999999971
2017-01-03,贵州,4.949999999999991
2017-01-03,重庆,4.550000000000056
2017-01-04,云南,5.110000000000058
2017-01-04,四川,4.709999999999909
2017-01-04,安徽,3.9400000000000164
2017-01-04,山东,4.240000000000001
2017-01-04,广东,4.950000000000003
2017-01-04,广西,5.279999999999948
2017-01-04,江苏,3.920000000000122
2017-01-04,江西,4.199999999999931
2017-01-04,浙江,3.810000000000072
2017-01-04,海南,5.940000000000026
2017-01-04,湖北,3.9200000000000035
2017-01-04,湖南,4.070000000000034
2017-01-04,福建,4.589999999999963
2017-01-04,贵州,4.9499999999999895
2017-01-04,重庆,4.550000000000072
2017-01-05,云南,5.110000000000039
2017-01-05,四川,4.709999999999886
2017-01-05,安徽,3.940000000000015
2017-01-05,山东,4.239999999999997
2017-01-05,广东,4.950000000000002
2017-01-05,广西,5.279999999999938
2017-01-05,江苏,3.9200000000000905
2017-01-05,江西,4.199999999999914
2017-01-05,浙江,3.8100000000000844
2017-01-05,海南,5.940000000000028
2017-01-05,湖北,3.92000000000001
2017-01-05,湖南,4.070000000000044
2017-01-05,福建,4.589999999999957
2017-01-05,贵州,4.9499999999999735
2017-01-05,重庆,4.550000000000087
2017-01-06,云南,5.110000000000049
2017-01-06,四川,4.709999999999835
2017-01-06,安徽,3.940000000000022
2017-01-06,山东,4.239999999999996
2017-01-06,广东,4.950000000000002
2017-01-06,广西,5.279999999999925
2017-01-06,江苏,3.920000000000064
2017-01-06,江西,4.199999999999899
2017-01-06,浙江,3.810000000000105
2017-01-06,海南,5.9400000000000155
2017-01-06,湖北,3.9200000000000097
2017-01-06,湖南,4.070000000000054
2017-01-06,福建,4.589999999999956
2017-01-06,贵州,4.949999999999967
2017-01-06,重庆,4.550000000000105
2017-01-07,云南,5.110000000000067
2017-01-07,四川,4.709999999999806
2017-01-07,安徽,3.9400000000000266
2017-01-07,山东,4.239999999999996
2017-01-07,广东,4.950000000000003
2017-01-07,广西,5.279999999999912
2017-01-07,江苏,3.920000000000055
2017-01-07,江西,4.199999999999886
2017-01-07,浙江,3.8100000000001284
2017-01-07,海南,5.940000000000011
2017-01-07,湖北,3.9200000000000146
2017-01-07,湖南,4.070000000000062
2017-01-07,福建,4.589999999999949
2017-01-07,贵州,4.949999999999952
2017-01-07,重庆,4.550000000000125
2017-01-08,云南,5.110000000000082
2017-01-08,四川,4.709999999999753
2017-01-08,安徽,3.9400000000000306
2017-01-08,山东,4.239999999999996
2017-01-08,广东,4.950000000000003
2017-01-08,广西,5.279999999999901
2017-01-08,江苏,3.9200000000000594
2017-01-08,江西,4.199999999999873
2017-01-08,浙江,3.8100000000001497
2017-01-08,海南,5.940000000000009
2017-01-08,湖北,3.920000000000016
2017-01-08,湖南,4.0700000000000705
2017-01-08,福建,4.589999999999945
2017-01-08,贵州,4.949999999999951
2017-01-08,重庆,4.550000000000145
2017-01-09,云南,5.110000000000084
2017-01-09,四川,4.709999999999763
2017-01-09,安徽,3.9400000000000333
2017-01-09,山东,4.239999999999997
2017-01-09,广东,4.950000000000003
2017-01-09,广西,5.279999999999889
2017-01-09,江苏,3.920000000000082
2017-01-09,江西,4.199999999999859
2017-01-09,浙江,3.810000000000167
2017-01-09,海南,5.940000000000015
2017-01-09,湖北,3.9200000000000164
2017-01-09,湖南,4.070000000000081
2017-01-09,福建,4.5899999999999315
2017-01-09,贵州,4.949999999999951
2017-01-09,重庆,4.550000000000162
2017-01-10,云南,5.110000000000094
2017-01-10,四川,4.7099999999997015
2017-01-10,安徽,3.940000000000042
2017-01-10,山东,4.2399999999999975
2017-01-10,广东,4.950000000000004
2017-01-10,广西,5.279999999999878
2017-01-10,江苏,3.920000000000066
2017-01-10,江西,4.199999999999847
2017-01-10,浙江,3.8100000000001835
2017-01-10,海南,5.94000000000004
2017-01-10,湖北,3.9200000000000164
2017-01-10,湖南,4.07000000000009
2017-01-10,福建,4.589999999999922
2017-01-10,贵州,4.949999999999945
2017-01-10,重庆,4.550000000000178
2017-01-11,云南,5.110000000000096
2017-01-11,四川,4.709999999999678
2017-01-11,安徽,3.9400000000000412
2017-01-11,山东,4.240000000000004
2017-01-11,广东,4.950000000000004
2017-01-11,广西,5.279999999999866
2017-01-11,江苏,3.9200000000001234
2017-01-11,江西,4.199999999999836
2017-01-11,浙江,3.8100000000001994
2017-01-11,海南,5.940000000000053
2017-01-11,湖北,3.9200000000000186
2017-01-11,湖南,4.0700000000001
2017-01-11,福建,4.5899999999999075
2017-01-11,贵州,4.9499999999999345
2017-01-11,重庆,4.550000000000197
2017-01-12,云南,5.11000000000011
2017-01-12,四川,4.7099999999996385
2017-01-12,安徽,3.9400000000000484
2017-01-12,山东,4.240000000000006
2017-01-12,广东,4.950000000000004
2017-01-12,广西,5.2799999999998555
2017-01-12,江苏,3.9200000000001056
