日期,地区,价格
2017-01-01,云南,5.169345634895745
2017-01-01,四川,4.683129794470905
2017-01-01,安徽,4.642810991181309
2017-01-01,山东,4.521908606573707
2017-01-01,广东,5.015625185752083
2017-01-01,广西,5.380823028928555
2017-01-01,江苏,3.947212699052959
2017-01-01,江西,4.5587265495492915
2017-01-01,浙江,3.9648947608077663
2017-01-01,海南,5.96231265015794
2017-01-01,湖北,3.8688978893987827
2017-01-01,湖南,4.454238991412574
2017-01-01,福建,4.836149365778123
2017-01-01,贵州,4.979798139183752
2017-01-01,重庆,4.534737418297397
2017-01-02,云南,5.181876792018954
2017-01-02,四川,4.6839836009842255
2017-01-02,安徽,5.083639467222188
2017-01-02,山东,4.799138568200391
2017-01-02,广东,5.085668942708509
2017-01-02,广西,5.407956727434246
2017-01-02,江苏,3.9685531117169446
2017-01-02,江西,4.728313181925519
2017-01-02,浙江,4.073297566669576
2017-01-02,海南,6.011624943540682
2017-01-02,湖北,3.792550993936459
2017-01-02,湖南,4.619888811319335
2017-01-02,福建,4.890221783255174
2017-01-02,贵州,5.037399619503289
2017-01-02,重庆,4.52910113374102
2017-01-03,云南,5.206064702688123
2017-01-03,四川,4.637617334065168
2017-01-03,安徽,5.360772743480275
2017-01-03,山东,5.131155231997648
2017-01-03,广东,5.140814999115581
2017-01-03,广西,5.398645541438852
2017-01-03,江苏,3.9870103356193756
2017-01-03,江西,4.864378291183149
2017-01-03,浙江,4.135764221728633
2017-01-03,海南,6.016935773572034
2017-01-03,湖北,3.7392763485293483
2017-01-03,湖南,4.74231316787066
2017-01-03,福建,4.937530374832595
2017-01-03,贵州,5.0746323607425206
2017-01-03,重庆,4.5155682014536636
2017-01-04,云南,5.229121692712208
2017-01-04,四川,4.616097321864332
2017-01-04,安徽,5.491624987425629
2017-01-04,山东,5.461643245735802
2017-01-04,广东,5.195698810711358
2017-01-04,广西,5.409798869246783
2017-01-04,江苏,4.004853832674018
2017-01-04,江西,5.006253375335651
2017-01-04,浙江,4.1899730809263875
2017-01-04,海南,6.014212740049901
2017-01-04,湖北,3.6570295375314723
2017-01-04,湖南,4.700230842175122
2017-01-04,福建,5.020848940733505
2017-01-04,贵州,5.086150633829465
2017-01-04,重庆,4.500561983053572
