日期,地区,价格
2017-01-01,云南,5.1100000000000065
2017-01-01,四川,4.709999999999999
2017-01-01,安徽,3.940000000000005
2017-01-01,山东,4.2400000000000135
2017-01-01,广东,4.950000000000003
2017-01-01,广西,5.279999999999982
2017-01-01,江苏,3.920000000000015
2017-01-01,江西,4.199999999999992
2017-01-01,浙江,3.8100000000000116
2017-01-01,海南,5.940000000000003
2017-01-01,湖北,3.92
2017-01-01,湖南,4.0700000000000065
2017-01-01,福建,4.589999999999998
2017-01-01,贵州,4.950000000000003
2017-01-01,重庆,4.55000000000002
2017-01-02,云南,5.110000000000013
2017-01-02,四川,4.709999999999991
2017-01-02,安徽,3.940000000000017
2017-01-02,山东,4.240000000000028
2017-01-02,广东,4.9500000000000055
2017-01-02,广西,5.279999999999961
2017-01-02,江苏,3.9200000000000363
2017-01-02,江西,4.199999999999983
2017-01-02,浙江,3.8100000000000276
2017-01-02,海南,5.940000000000002
2017-01-02,湖北,3.920000000000001
2017-01-02,湖南,4.070000000000012
2017-01-02,福建,4.5900000000000025
2017-01-02,贵州,4.950000000000006
2017-01-02,重庆,4.55000000000004
2017-01-03,云南,5.110000000000017
2017-01-03,四川,4.709999999999989
2017-01-03,安徽,3.9400000000000195
2017-01-03,山东,4.240000000000031
2017-01-03,广东,4.95000000000001
2017-01-03,广西,5.279999999999938
2017-01-03,江苏,3.920000000000057
2017-01-03,江西,4.199999999999975
2017-01-03,浙江,3.8100000000000405
2017-01-03,海南,5.940000000000013
2017-01-03,湖北,3.9199999999999986
2017-01-03,湖南,4.070000000000019
2017-01-03,福建,4.590000000000009
2017-01-03,贵州,4.950000000000008
2017-01-03,重庆,4.550000000000059
2017-01-04,云南,5.110000000000022
2017-01-04,四川,4.709999999999988
2017-01-04,安徽,3.9400000000000275
2017-01-04,山东,4.240000000000037
2017-01-04,广东,4.950000000000014
2017-01-04,广西,5.279999999999917
2017-01-04,江苏,3.92000000000007
2017-01-04,江西,4.199999999999967
2017-01-04,浙江,3.810000000000051
2017-01-04,海南,5.9400000000000075
2017-01-04,湖北,3.920000000000003
2017-01-04,湖南,4.070000000000026
2017-01-04,福建,4.590000000000018
2017-01-04,贵州,4.950000000000009
2017-01-04,重庆,4.550000000000079
2017-01-05,云南,5.110000000000024
2017-01-05,四川,4.709999999999984
2017-01-05,安徽,3.940000000000038
2017-01-05,山东,4.240000000000051
