日期,地区,价格
2017-01-01,云南,5.105117923907916
2017-01-01,四川,4.744767974148858
2017-01-01,安徽,3.910253745210852
2017-01-01,山东,4.243185857575628
2017-01-01,广东,4.965916267787079
2017-01-01,广西,5.25256526716034
2017-01-01,江苏,3.9324543573306654
2017-01-01,江西,4.195913253235482
2017-01-01,浙江,3.8181661648646616
2017-01-01,海南,5.96453424703104
2017-01-01,湖北,3.889113135552105
2017-01-01,湖南,4.061452332475502
2017-01-01,福建,4.549783287954628
2017-01-01,贵州,4.976325550613176
2017-01-01,重庆,4.539548625057786
2017-01-02,云南,5.10894367225366
2017-01-02,四川,4.771867980652084
2017-01-02,安徽,3.892263168762299
2017-01-02,山东,4.243789823744005
2017-01-02,广东,4.9754263030996135
2017-01-02,广西,5.229973413586582
2017-01-02,江苏,3.936086551661865
2017-01-02,江西,4.194871018386001
2017-01-02,浙江,3.826507996143922
2017-01-02,海南,5.965061221737132
2017-01-02,湖北,3.8514816766408195
2017-01-02,湖南,4.06068818173341
2017-01-02,福建,4.516439366105767
2017-01-02,贵州,4.981391228756157
2017-01-02,重庆,4.530790648071058
2017-01-03,云南,5.128411295455141
2017-01-03,四川,4.802133456419599
2017-01-03,安徽,3.868240904080805
2017-01-03,山东,4.24264873264735
2017-01-03,广东,4.98376172347411
2017-01-03,广西,5.222518112435542
2017-01-03,江苏,3.9396512521760996
2017-01-03,江西,4.1990675398573005
2017-01-03,浙江,3.8307905303057783
2017-01-03,海南,5.989374248619898
2017-01-03,湖北,3.818238051249173
2017-01-03,湖南,4.057223934511193
2017-01-03,福建,4.48737696715693
2017-01-03,贵州,4.975747873298246
2017-01-03,重庆,4.52162335882446
2017-01-04,云南,5.1519736328368175
2017-01-04,四川,4.8216847065128725
2017-01-04,安徽,3.8341041638362308
2017-01-04,山东,4.234755064737961
2017-01-04,广东,4.986520894146014
2017-01-04,广西,5.219001301525653
2017-01-04,江苏,3.9387225503706764
2017-01-04,江西,4.200164622790115
2017-01-04,浙江,3.832981236038452
2017-01-04,海南,6.0040636406724515
2017-01-04,湖北,3.7896879934936725
2017-01-04,湖南,4.048140817075257
2017-01-04,福建,4.45135662203434
2017-01-04,贵州,4.965867957410275
2017-01-04,重庆,4.512571004275157
2017-01-05,云南,5.169818411891234
2017-01-05,四川,4.848001326988209
2017-01-05,安徽,3.795359085837719
2017-01-05,山东,4.223317170934006
2017-01-05,广东,4.992026444732531
2017-01-05,广西,5.208905887709949
2017-01-05,江苏,3.9370472344164864
2017-01-05,江西,4.200204776067833
2017-01-05,浙江,3.8348900483427943
2017-01-05,海南,6.012670325658268
2017-01-05,湖北,3.7556232255794844
2017-01-05,湖南,4.031587856159851
2017-01-05,福建,4.412355070311807
2017-01-05,贵州,4.9435321192524215
2017-01-05,重庆,4.5029897115223525
2017-01-06,云南,5.172859312635898
2017-01-06,四川,4.880370817854424
2017-01-06,安徽,3.7640127682626057
2017-01-06,山东,4.208756801418022
2017-01-06,广东,4.988603782660652
2017-01-06,广西,5.204432050670897
2017-01-06,江苏,3.932164944031228
2017-01-06,江西,4.203299862859042
2017-01-06,浙江,3.833542082486752
2017-01-06,海南,6.008754157590985
2017-01-06,湖北,3.7185893744389813
2017-01-06,湖南,4.016529467515999
2017-01-06,福建,4.38110328275238
2017-01-06,贵州,4.936941644507602
2017-01-06,重庆,4.494009437100624
2017-01-07,云南,5.172624233698511
2017-01-07,四川,4.922343977086118
2017-01-07,安徽,3.7415962235453053
2017-01-07,山东,4.198130714485697
2017-01-07,广东,4.9879401556778
2017-01-07,广西,5.193272449109999
2017-01-07,江苏,3.9281930167730517
2017-01-07,江西,4.20080658409454
2017-01-07,浙江,3.8329135401860173
2017-01-07,海南,6.011625222456487
2017-01-07,湖北,3.701132267789932
2017-01-07,湖南,4.001364994909235
2017-01-07,福建,4.369670017164821
2017-01-07,贵州,4.937637423314449
2017-01-07,重庆,4.485090415374716
2017-01-08,云南,5.174952686314162
2017-01-08,四川,4.95756393283919
2017-01-08,安徽,3.716824819169487
2017-01-08,山东,4.189830161511432
2017-01-08,广东,4.985406284627516
2017-01-08,广西,5.190411413388924
2017-01-08,江苏,3.9266981164203116
2017-01-08,江西,4.1964383252031885
2017-01-08,浙江,3.8326163236655817
2017-01-08,海南,6.013368523813404
2017-01-08,湖北,3.6788335316021445
2017-01-08,湖南,4.00409100921431
2017-01-08,福建,4.353031098642579
2017-01-08,贵州,4.9434614608687735
2017-01-08,重庆,4.474407054146856
2017-01-09,云南,5.177975047462826
2017-01-09,四川,4.990470903428464
2017-01-09,安徽,3.6982831473001125
2017-01-09,山东,4.1834388707181125
2017-01-09,广东,4.983892644739913
2017-01-09,广西,5.182415557246726
2017-01-09,江苏,3.926025763650169
2017-01-09,江西,4.192181752302128
2017-01-09,浙江,3.8324284094341885
2017-01-09,海南,6.007505268205157
2017-01-09,湖北,3.655426515001534
2017-01-09,湖南,4.010444514099367
2017-01-09,福建,4.341884217940158
2017-01-09,贵州,4.946509100391495
2017-01-09,重庆,4.464068714208705
2017-01-10,云南,5.185620704086797
2017-01-10,四川,5.022837751281563
2017-01-10,安徽,3.673380091725422
2017-01-10,山东,4.1766756383513295
2017-01-10,广东,4.982995451055809
2017-01-10,广西,5.166144840474703
2017-01-10,江苏,3.9256825133387028
2017-01-10,江西,4.1876556559299445
2017-01-10,浙江,3.8323774703357265
2017-01-10,海南,6.000760334023303
2017-01-10,湖北,3.6289462589498394
2017-01-10,湖南,4.013417660046447
2017-01-10,福建,4.330894048316143
2017-01-10,贵州,4.936032840040375
2017-01-10,重庆,4.455002521424674
2017-01-11,云南,5.190903664243855
2017-01-11,四川,5.054479666910651
2017-01-11,安徽,3.64783281743588
2017-01-11,山东,4.175433883397435
2017-01-11,广东,4.982782792130588
2017-01-11,广西,5.1486054247668145
2017-01-11,江苏,3.925196901477283
2017-01-11,江西,4.182151153218152
2017-01-11,浙江,3.832364157895834
2017-01-11,海南,6.002637009615888
2017-01-11,湖北,3.6084392819515423
2017-01-11,湖南,4.014309732484577
2017-01-11,福建,4.325971065335402
2017-01-11,贵州,4.931611513566723
2017-01-11,重庆,4.444493675528248
2017-01-12,云南,5.1929863350062515
2017-01-12,四川,5.089682572771857
2017-01-12,安徽,3.6279102264813634
2017-01-12,山东,4.172230985900491
2017-01-12,广东,4.982822777413001
2017-01-12,广西,5.144089870617143
2017-01-12,江苏,3.9257508980879896
2017-01-12,江西,4.1793232144011245
2017-01-12,浙江,3.8323704511495325
2017-01-12,海南,6.0070604561188565
2017-01-12,湖北,3.587447864932838
2017-01-12,湖南,4.01968045903962
2017-01-12,福建,4.326382532552064
2017-01-12,贵州,4.93642594400978
2017-01-12,重庆,4.434028128144344
2017-01-13,云南,5.191820121919893
2017-01-13,四川,5.119570685913798
2017-01-13,安徽,3.6084287691663337
2017-01-13,山东,4.166563035040256
2017-01-13,广东,4.983373360615796
